threshold,tp,fp,tn,fn,flagged,precision,recall,fpr,intervention_rate,loss_avoided,fp_cost,net_value
0.5650000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5660000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5670000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5680000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5690000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5700000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5710000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5720000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5730000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5740000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5750000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.5760000000000001,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.577,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.578,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.579,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.58,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.581,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.582,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.583,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.584,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.585,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.586,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.587,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.588,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.589,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.59,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.591,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.592,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.593,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.594,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.595,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.596,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.597,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.598,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.599,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.6,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.601,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.602,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.603,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.604,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.605,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.606,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.607,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.608,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.609,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.61,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.611,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.612,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.613,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.614,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.615,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.616,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.617,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.618,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.619,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.62,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.621,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.622,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.623,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.624,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.625,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.626,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.627,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.628,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.629,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.63,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.631,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.632,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.633,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.634,14,13,85485,3069,27,0.5185185185185185,0.0045410314628608495,0.0001520503403588388,0.0003048057709892641,2988.6120000000005,260.0,2728.6120000000005
0.635,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.636,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.637,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.638,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.639,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.64,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.641,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.642,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.643,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.644,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.645,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.646,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.647,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.648,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.649,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.65,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.651,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.652,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.653,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.654,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.655,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.656,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.657,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.658,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.659,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.66,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.661,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.662,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.663,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.664,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.665,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.666,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.667,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.668,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.669,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.67,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.671,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.672,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.673,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.674,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.675,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.676,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.677,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.678,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.679,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.68,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.681,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.682,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.683,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.684,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.685,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.686,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.687,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.6880000000000001,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.6890000000000001,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.6900000000000001,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.6910000000000001,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.6920000000000001,4,0,85498,3079,4,1.0,0.0012974375608173856,0.0,4.5156410516928007e-05,1420.0,0.0,1420.0
0.6930000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.6940000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.6950000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.6960000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.6970000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.6980000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.6990000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.7000000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.7010000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.7020000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.7030000000000001,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.704,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.705,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.706,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.707,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.708,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.709,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.71,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.711,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.712,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.713,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.714,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.715,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.716,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.717,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.718,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.719,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.72,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.721,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.722,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.723,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.724,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.725,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.726,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.727,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.728,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.729,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.73,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.731,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.732,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.733,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.734,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.735,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.736,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.737,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.738,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.739,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.74,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.741,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.742,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.743,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.744,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.745,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.746,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.747,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.748,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.749,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.75,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.751,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.752,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.753,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.754,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.755,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.756,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.757,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.758,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.759,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.76,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.761,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.762,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.763,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.764,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.765,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.766,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.767,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.768,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.769,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.77,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.771,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.772,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.773,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.774,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
0.775,3,0,85498,3080,3,1.0,0.0009730781706130393,0.0,3.386730788769601e-05,1020.0,0.0,1020.0
